0.466844 0.447553 0.429269 0.411938 0.395506 0.379925 0.365145 0.351120 0.337809 0.325169 0.313162 0.301751 0.290901 0.280580 0.270759 0.261407 0.252498 0.244008 0.235912 0.228187 0.220815 0.213774 0.207046 0.200615 0.194464 0.188578 0.182943 0.177546 0.172374 0.167415 0.162659 0.158094 0.153712 
0.458703 0.439217 0.420791 0.403363 0.386876 0.371272 0.356499 0.342507 0.329248 0.316679 0.304757 0.293443 0.282701 0.272497 0.262797 0.253573 0.244796 0.236440 0.228480 0.220893 0.213658 0.206755 0.200165 0.193871 0.187855 0.182103 0.176600 0.171333 0.166289 0.161456 0.156823 0.152379 0.148115 
0.449438 0.429820 0.411314 0.393849 0.377361 0.361789 0.347073 0.333160 0.319999 0.307542 0.295744 0.284565 0.273965 0.263908 0.254361 0.245293 0.236673 0.228476 0.220675 0.213248 0.206171 0.199425 0.192990 0.186848 0.180983 0.175379 0.170022 0.164898 0.159993 0.155297 0.150798 0.146485 0.142349 
0.438989 0.419313 0.400795 0.383359 0.366933 0.351449 0.336845 0.323062 0.310046 0.297746 0.286114 0.275108 0.264686 0.254811 0.245448 0.236564 0.228130 0.220117 0.212499 0.205252 0.198354 0.191783 0.185521 0.179549 0.173851 0.168410 0.163211 0.158242 0.153490 0.148941 0.144586 0.140414 0.136415 
0.427300 0.407646 0.389194 0.371858 0.355561 0.340230 0.325796 0.312198 0.299378 0.287281 0.275860 0.265067 0.254861 0.245202 0.236056 0.227387 0.219165 0.211362 0.203952 0.196908 0.190210 0.183834 0.177763 0.171978 0.166461 0.161197 0.156172 0.151371 0.146782 0.142393 0.138192 0.134170 0.130317 
0.414318 0.394778 0.376476 0.359320 0.343225 0.328113 0.313912 0.300557 0.287986 0.276143 0.264977 0.254440 0.244489 0.235083 0.226186 0.217763 0.209783 0.202217 0.195038 0.188221 0.181742 0.175582 0.169720 0.164138 0.158819 0.153747 0.148908 0.144288 0.139875 0.135655 0.131620 0.127758 0.124059 
0.400000 0.380673 0.362613 0.345721 0.329906 0.315085 0.301184 0.288132 0.275866 0.264328 0.253465 0.243228 0.233572 0.224456 0.215843 0.207697 0.199988 0.192685 0.185763 0.179194 0.172958 0.167033 0.161398 0.156036 0.150931 0.146065 0.141426 0.136999 0.132773 0.128735 0.124874 0.121182 0.117647 
0.384307 0.365302 0.347582 0.331044 0.315592 0.301139 0.287606 0.274921 0.263019 0.251840 0.241328 0.231435 0.222116 0.213327 0.205033 0.197196 0.189787 0.182775 0.176133 0.169837 0.163864 0.158193 0.152803 0.147679 0.142802 0.138158 0.133732 0.129511 0.125483 0.121637 0.117962 0.114447 0.111085 
0.367213 0.348643 0.331370 0.315282 0.300280 0.286273 0.273181 0.260929 0.249450 0.238683 0.228573 0.219071 0.210129 0.201706 0.193764 0.186270 0.179189 0.172495 0.166159 0.160158 0.154469 0.149071 0.143945 0.139074 0.134441 0.130032 0.125833 0.121830 0.118012 0.114368 0.110888 0.107561 0.104380 
0.348701 0.330689 0.313972 0.298434 0.283972 0.270494 0.257916 0.246164 0.235169 0.224870 0.215213 0.206145 0.197623 0.189604 0.182051 0.174929 0.168207 0.161857 0.155851 0.150168 0.144783 0.139678 0.134833 0.130232 0.125858 0.121698 0.117737 0.113964 0.110367 0.106936 0.103660 0.100530 0.097538 
